Repo,CommitHash,TimeStamp,Language,Files,Lines,Code,Comments,Blanks
Rawhide,dc3de271ac9fab056c35560d4080f45ce13291b3,1532446022,Python,4,506,378,4,124
Rawhide,dc3de271ac9fab056c35560d4080f45ce13291b3,1532446022,Plain Text,1,7,7,0,0
Rawhide,dc3de271ac9fab056c35560d4080f45ce13291b3,1532446022,Total,31,16640,16140,120,380
Rawhide,429f95abf215d82bf1d423ad19fa8af3902bb4d0,1532121817,BASH,4,61,30,9,22
Rawhide,429f95abf215d82bf1d423ad19fa8af3902bb4d0,1532121817,CSS,4,262,224,0,38
Rawhide,429f95abf215d82bf1d423ad19fa8af3902bb4d0,1532121817,Dockerfile,1,11,7,0,4
Rawhide,429f95abf215d82bf1d423ad19fa8af3902bb4d0,1532121817,HTML,1,40,17,20,3
Rawhide,429f95abf215d82bf1d423ad19fa8af3902bb4d0,1532121817,JavaScript,9,1282,1017,86,179
Rawhide,429f95abf215d82bf1d423ad19fa8af3902bb4d0,1532121817,JSON,3,11867,11867,0,0
Rawhide,429f95abf215d82bf1d423ad19fa8af3902bb4d0,1532121817,Markdown,4,2549,2549,0,0
Rawhide,429f95abf215d82bf1d423ad19fa8af3902bb4d0,1532121817,Python,4,506,378,4,124
Rawhide,429f95abf215d82bf1d423ad19fa8af3902bb4d0,1532121817,Plain Text,1,7,7,0,0
Rawhide,429f95abf215d82bf1d423ad19fa8af3902bb4d0,1532121817,Total,31,16585,16096,119,370
Rawhide,b2584c18889272cfb0a923eeb7d1824bf35e3c47,1531942052,BASH,4,61,30,9,22
Rawhide,b2584c18889272cfb0a923eeb7d1824bf35e3c47,1531942052,CSS,4,262,224,0,38
Rawhide,b2584c18889272cfb0a923eeb7d1824bf35e3c47,1531942052,Dockerfile,1,11,7,0,4
Rawhide,b2584c18889272cfb0a923eeb7d1824bf35e3c47,1531942052,HTML,1,40,17,20,3
Rawhide,b2584c18889272cfb0a923eeb7d1824bf35e3c47,1531942052,JavaScript,9,1258,998,86,174
Rawhide,b2584c18889272cfb0a923eeb7d1824bf35e3c47,1531942052,JSON,3,11867,11867,0,0
Rawhide,b2584c18889272cfb0a923eeb7d1824bf35e3c47,1531942052,Markdown,4,2549,2549,0,0
Rawhide,b2584c18889272cfb0a923eeb7d1824bf35e3c47,1531942052,Python,4,506,378,4,124
Rawhide,b2584c18889272cfb0a923eeb7d1824bf35e3c47,1531942052,Plain Text,1,7,7,0,0
Rawhide,b2584c18889272cfb0a923eeb7d1824bf35e3c47,1531942052,Total,31,16561,16077,119,365
Rawhide,cec3b59e15b05a97c2bdff83f98667ad2a14ca01,1531769586,BASH,4,61,30,9,22
Rawhide,cec3b59e15b05a97c2bdff83f98667ad2a14ca01,1531769586,CSS,4,250,214,0,36
Rawhide,cec3b59e15b05a97c2bdff83f98667ad2a14ca01,1531769586,Dockerfile,1,11,7,0,4
Rawhide,cec3b59e15b05a97c2bdff83f98667ad2a14ca01,1531769586,HTML,1,40,17,20,3
Rawhide,cec3b59e15b05a97c2bdff83f98667ad2a14ca01,1531769586,JavaScript,9,1223,964,86,173
Rawhide,cec3b59e15b05a97c2bdff83f98667ad2a14ca01,1531769586,JSON,3,11861,11861,0,0
Rawhide,cec3b59e15b05a97c2bdff83f98667ad2a14ca01,1531769586,Markdown,4,2549,2549,0,0
Rawhide,cec3b59e15b05a97c2bdff83f98667ad2a14ca01,1531769586,Python,4,502,374,4,124
Rawhide,cec3b59e15b05a97c2bdff83f98667ad2a14ca01,1531769586,Plain Text,1,7,7,0,0
Rawhide,cec3b59e15b05a97c2bdff83f98667ad2a14ca01,1531769586,Total,31,16504,16023,119,362
Rawhide,e2b6876865512e682c399372d37944494052f07a,1531763626,BASH,4,61,30,9,22
Rawhide,e2b6876865512e682c399372d37944494052f07a,1531763626,CSS,4,250,214,0,36
Rawhide,e2b6876865512e682c399372d37944494052f07a,1531763626,Dockerfile,1,11,7,0,4
Rawhide,e2b6876865512e682c399372d37944494052f07a,1531763626,HTML,1,40,17,20,3
Rawhide,e2b6876865512e682c399372d37944494052f07a,1531763626,JavaScript,9,1222,963,86,173
Rawhide,e2b6876865512e682c399372d37944494052f07a,1531763626,JSON,3,11861,11861,0,0
Rawhide,e2b6876865512e682c399372d37944494052f07a,1531763626,Markdown,4,2549,2549,0,0
Rawhide,e2b6876865512e682c399372d37944494052f07a,1531763626,Python,4,502,374,4,124
Rawhide,e2b6876865512e682c399372d37944494052f07a,1531763626,Plain Text,1,7,7,0,0
Rawhide,e2b6876865512e682c399372d37944494052f07a,1531763626,Total,31,16503,16022,119,362
Rawhide,439d17370b97cf5c2ff13b938b8355be24fc63b5,1531762637,BASH,4,61,30,9,22
Rawhide,439d17370b97cf5c2ff13b938b8355be24fc63b5,1531762637,CSS,4,250,214,0,36
Rawhide,439d17370b97cf5c2ff13b938b8355be24fc63b5,1531762637,Dockerfile,1,11,7,0,4
Rawhide,439d17370b97cf5c2ff13b938b8355be24fc63b5,1531762637,HTML,1,40,17,20,3
Rawhide,439d17370b97cf5c2ff13b938b8355be24fc63b5,1531762637,JavaScript,9,1222,963,86,173
Rawhide,439d17370b97cf5c2ff13b938b8355be24fc63b5,1531762637,JSON,3,11861,11861,0,0
Rawhide,439d17370b97cf5c2ff13b938b8355be24fc63b5,1531762637,Markdown,4,2549,2549,0,0
Rawhide,439d17370b97cf5c2ff13b938b8355be24fc63b5,1531762637,Python,4,502,374,4,124
Rawhide,439d17370b97cf5c2ff13b938b8355be24fc63b5,1531762637,Plain Text,1,7,7,0,0
Rawhide,439d17370b97cf5c2ff13b938b8355be24fc63b5,1531762637,Total,31,16503,16022,119,362
Rawhide,8fabb89932c5fe771752b9385f446027a098aac2,1531762479,BASH,4,61,30,9,22
Rawhide,8fabb89932c5fe771752b9385f446027a098aac2,1531762479,CSS,4,250,214,0,36
Rawhide,8fabb89932c5fe771752b9385f446027a098aac2,1531762479,Dockerfile,1,11,7,0,4
Rawhide,8fabb89932c5fe771752b9385f446027a098aac2,1531762479,HTML,1,40,17,20,3
Rawhide,8fabb89932c5fe771752b9385f446027a098aac2,1531762479,JavaScript,9,1222,963,86,173
Rawhide,8fabb89932c5fe771752b9385f446027a098aac2,1531762479,JSON,3,11861,11861,0,0
Rawhide,8fabb89932c5fe771752b9385f446027a098aac2,1531762479,Markdown,4,2549,2549,0,0
Rawhide,8fabb89932c5fe771752b9385f446027a098aac2,1531762479,Python,4,502,374,4,124
Rawhide,8fabb89932c5fe771752b9385f446027a098aac2,1531762479,Plain Text,1,7,7,0,0
Rawhide,8fabb89932c5fe771752b9385f446027a098aac2,1531762479,Total,31,16503,16022,119,362
Rawhide,c0fd6aba1732f166c4a331f06f98b97a9ae766b4,1531432551,BASH,4,61,30,9,22
Rawhide,c0fd6aba1732f166c4a331f06f98b97a9ae766b4,1531432551,CSS,4,250,214,0,36
Rawhide,c0fd6aba1732f166c4a331f06f98b97a9ae766b4,1531432551,Dockerfile,1,11,7,0,4
Rawhide,c0fd6aba1732f166c4a331f06f98b97a9ae766b4,1531432551,HTML,1,40,17,20,3
Rawhide,c0fd6aba1732f166c4a331f06f98b97a9ae766b4,1531432551,JavaScript,9,1176,922,86,168
Rawhide,c0fd6aba1732f166c4a331f06f98b97a9ae766b4,1531432551,JSON,3,11861,11861,0,0
Rawhide,c0fd6aba1732f166c4a331f06f98b97a9ae766b4,1531432551,Markdown,4,2547,2547,0,0
Rawhide,c0fd6aba1732f166c4a331f06f98b97a9ae766b4,1531432551,Python,4,490,366,4,120
Rawhide,c0fd6aba1732f166c4a331f06f98b97a9ae766b4,1531432551,Plain Text,1,7,7,0,0
Rawhide,c0fd6aba1732f166c4a331f06f98b97a9ae766b4,1531432551,Total,31,16443,15971,119,353
Rawhide,8faa324cfe9ef43ec8100fe5ce48624ebe507414,1531414163,BASH,4,61,30,9,22
Rawhide,8faa324cfe9ef43ec8100fe5ce48624ebe507414,1531414163,CSS,4,250,214,0,36
Rawhide,8faa324cfe9ef43ec8100fe5ce48624ebe507414,1531414163,Dockerfile,1,11,7,0,4
Rawhide,8faa324cfe9ef43ec8100fe5ce48624ebe507414,1531414163,HTML,1,40,17,20,3
Rawhide,8faa324cfe9ef43ec8100fe5ce48624ebe507414,1531414163,JavaScript,9,1165,914,86,165
Rawhide,8faa324cfe9ef43ec8100fe5ce48624ebe507414,1531414163,JSON,3,11861,11861,0,0
Rawhide,8faa324cfe9ef43ec8100fe5ce48624ebe507414,1531414163,Markdown,4,2547,2547,0,0
Rawhide,8faa324cfe9ef43ec8100fe5ce48624ebe507414,1531414163,Python,4,490,366,4,120
Rawhide,8faa324cfe9ef43ec8100fe5ce48624ebe507414,1531414163,Plain Text,1,7,7,0,0
Rawhide,8faa324cfe9ef43ec8100fe5ce48624ebe507414,1531414163,Total,31,16432,15963,119,350
Rawhide,91866e4fee6e5011057f495212b3ba440091d988,1531340914,BASH,4,61,30,9,22
Rawhide,91866e4fee6e5011057f495212b3ba440091d988,1531340914,CSS,4,251,216,0,35
Rawhide,91866e4fee6e5011057f495212b3ba440091d988,1531340914,Dockerfile,1,11,7,0,4
Rawhide,91866e4fee6e5011057f495212b3ba440091d988,1531340914,HTML,1,40,17,20,3
Rawhide,91866e4fee6e5011057f495212b3ba440091d988,1531340914,JavaScript,9,1154,904,86,164
Rawhide,91866e4fee6e5011057f495212b3ba440091d988,1531340914,JSON,3,11837,11837,0,0
Rawhide,91866e4fee6e5011057f495212b3ba440091d988,1531340914,Markdown,4,2547,2547,0,0
Rawhide,91866e4fee6e5011057f495212b3ba440091d988,1531340914,Python,4,468,353,4,111
Rawhide,91866e4fee6e5011057f495212b3ba440091d988,1531340914,Plain Text,1,7,7,0,0
Rawhide,91866e4fee6e5011057f495212b3ba440091d988,1531340914,Total,31,16376,15918,119,339
Rawhide,7aa92d4ae0e0aa87d25e70ab7131778c5d4996be,1531330555,BASH,4,61,30,9,22
Rawhide,7aa92d4ae0e0aa87d25e70ab7131778c5d4996be,1531330555,CSS,4,243,209,0,34
Rawhide,7aa92d4ae0e0aa87d25e70ab7131778c5d4996be,1531330555,Dockerfile,1,11,7,0,4
Rawhide,7aa92d4ae0e0aa87d25e70ab7131778c5d4996be,1531330555,HTML,1,40,17,20,3
Rawhide,7aa92d4ae0e0aa87d25e70ab7131778c5d4996be,1531330555,JavaScript,9,1138,889,86,163
Rawhide,7aa92d4ae0e0aa87d25e70ab7131778c5d4996be,1531330555,JSON,3,11837,11837,0,0
Rawhide,7aa92d4ae0e0aa87d25e70ab7131778c5d4996be,1531330555,Markdown,2,2503,2503,0,0
Rawhide,7aa92d4ae0e0aa87d25e70ab7131778c5d4996be,1531330555,Python,4,468,353,4,111
Rawhide,7aa92d4ae0e0aa87d25e70ab7131778c5d4996be,1531330555,Plain Text,1,7,7,0,0
Rawhide,7aa92d4ae0e0aa87d25e70ab7131778c5d4996be,1531330555,Total,29,16308,15852,119,337
Rawhide,1f0681f5845d877883b5649895919e72e9765363,1531329711,BASH,4,61,30,9,22
Rawhide,1f0681f5845d877883b5649895919e72e9765363,1531329711,CSS,4,243,208,0,35
Rawhide,1f0681f5845d877883b5649895919e72e9765363,1531329711,Dockerfile,1,11,7,0,4
Rawhide,1f0681f5845d877883b5649895919e72e9765363,1531329711,HTML,1,40,17,20,3
Rawhide,1f0681f5845d877883b5649895919e72e9765363,1531329711,JavaScript,9,1096,850,86,160
Rawhide,1f0681f5845d877883b5649895919e72e9765363,1531329711,JSON,3,11837,11837,0,0
Rawhide,1f0681f5845d877883b5649895919e72e9765363,1531329711,Markdown,2,2503,2503,0,0
Rawhide,1f0681f5845d877883b5649895919e72e9765363,1531329711,Python,4,468,353,4,111
Rawhide,1f0681f5845d877883b5649895919e72e9765363,1531329711,Plain Text,1,7,7,0,0
Rawhide,1f0681f5845d877883b5649895919e72e9765363,1531329711,Total,29,16266,15812,119,335
Rawhide,75f00b8a4b19b1e70a8ee235761d97318c04b742,1531326969,BASH,4,61,30,9,22
Rawhide,75f00b8a4b19b1e70a8ee235761d97318c04b742,1531326969,CSS,4,243,208,0,35
Rawhide,75f00b8a4b19b1e70a8ee235761d97318c04b742,1531326969,Dockerfile,1,11,7,0,4
Rawhide,75f00b8a4b19b1e70a8ee235761d97318c04b742,1531326969,HTML,1,40,17,20,3
Rawhide,75f00b8a4b19b1e70a8ee235761d97318c04b742,1531326969,JavaScript,9,1093,847,86,160
Rawhide,75f00b8a4b19b1e70a8ee235761d97318c04b742,1531326969,JSON,3,11837,11837,0,0
Rawhide,75f00b8a4b19b1e70a8ee235761d97318c04b742,1531326969,Markdown,2,2503,2503,0,0
Rawhide,75f00b8a4b19b1e70a8ee235761d97318c04b742,1531326969,Python,4,468,353,4,111
Rawhide,75f00b8a4b19b1e70a8ee235761d97318c04b742,1531326969,Plain Text,1,7,7,0,0
Rawhide,75f00b8a4b19b1e70a8ee235761d97318c04b742,1531326969,Total,29,16263,15809,119,335
Rawhide,f2591411d6a05b37b0e8d4e7a8a1b877aa049851,1531248173,BASH,4,61,30,9,22
Rawhide,f2591411d6a05b37b0e8d4e7a8a1b877aa049851,1531248173,CSS,4,243,208,0,35
Rawhide,f2591411d6a05b37b0e8d4e7a8a1b877aa049851,1531248173,Dockerfile,1,11,7,0,4
Rawhide,f2591411d6a05b37b0e8d4e7a8a1b877aa049851,1531248173,HTML,1,40,17,20,3
Rawhide,f2591411d6a05b37b0e8d4e7a8a1b877aa049851,1531248173,JavaScript,9,1099,853,86,160
Rawhide,f2591411d6a05b37b0e8d4e7a8a1b877aa049851,1531248173,JSON,3,11837,11837,0,0
Rawhide,f2591411d6a05b37b0e8d4e7a8a1b877aa049851,1531248173,Markdown,2,2503,2503,0,0
Rawhide,f2591411d6a05b37b0e8d4e7a8a1b877aa049851,1531248173,Python,4,468,353,4,111
Rawhide,f2591411d6a05b37b0e8d4e7a8a1b877aa049851,1531248173,Plain Text,1,7,7,0,0
Rawhide,f2591411d6a05b37b0e8d4e7a8a1b877aa049851,1531248173,Total,29,16269,15815,119,335
Rawhide,8a81ddcda3d5820e289bf91ded4e86c5dff4b67e,1530891663,BASH,4,61,30,9,22
Rawhide,8a81ddcda3d5820e289bf91ded4e86c5dff4b67e,1530891663,CSS,4,243,208,0,35
Rawhide,8a81ddcda3d5820e289bf91ded4e86c5dff4b67e,1530891663,Dockerfile,1,11,7,0,4
Rawhide,8a81ddcda3d5820e289bf91ded4e86c5dff4b67e,1530891663,HTML,1,40,17,20,3
Rawhide,8a81ddcda3d5820e289bf91ded4e86c5dff4b67e,1530891663,JavaScript,9,1116,869,86,161
Rawhide,8a81ddcda3d5820e289bf91ded4e86c5dff4b67e,1530891663,JSON,3,11837,11837,0,0
Rawhide,8a81ddcda3d5820e289bf91ded4e86c5dff4b67e,1530891663,Markdown,2,2503,2503,0,0
Rawhide,8a81ddcda3d5820e289bf91ded4e86c5dff4b67e,1530891663,Python,4,449,340,5,104
Rawhide,8a81ddcda3d5820e289bf91ded4e86c5dff4b67e,1530891663,Plain Text,1,7,7,0,0
Rawhide,8a81ddcda3d5820e289bf91ded4e86c5dff4b67e,1530891663,Total,29,16267,15818,120,329
Rawhide,9ac3bb27d3593d76fdba37b5d9c945249f92e4df,1530558746,BASH,4,61,30,9,22
Rawhide,9ac3bb27d3593d76fdba37b5d9c945249f92e4df,1530558746,CSS,4,243,208,0,35
Rawhide,9ac3bb27d3593d76fdba37b5d9c945249f92e4df,1530558746,Dockerfile,1,11,7,0,4
Rawhide,9ac3bb27d3593d76fdba37b5d9c945249f92e4df,1530558746,HTML,1,40,17,20,3
Rawhide,9ac3bb27d3593d76fdba37b5d9c945249f92e4df,1530558746,JavaScript,9,1116,869,86,161
Rawhide,9ac3bb27d3593d76fdba37b5d9c945249f92e4df,1530558746,JSON,3,11837,11837,0,0
Rawhide,9ac3bb27d3593d76fdba37b5d9c945249f92e4df,1530558746,Markdown,2,2503,2503,0,0
Rawhide,9ac3bb27d3593d76fdba37b5d9c945249f92e4df,1530558746,Python,4,428,326,5,97
Rawhide,9ac3bb27d3593d76fdba37b5d9c945249f92e4df,1530558746,Plain Text,1,7,7,0,0
Rawhide,9ac3bb27d3593d76fdba37b5d9c945249f92e4df,1530558746,Total,29,16246,15804,120,322
Rawhide,fccb7198a0dfa852d03a301fc2dc2afcdee6ada1,1529962082,BASH,4,61,30,9,22
Rawhide,fccb7198a0dfa852d03a301fc2dc2afcdee6ada1,1529962082,CSS,4,243,208,0,35
Rawhide,fccb7198a0dfa852d03a301fc2dc2afcdee6ada1,1529962082,Dockerfile,1,11,7,0,4
Rawhide,fccb7198a0dfa852d03a301fc2dc2afcdee6ada1,1529962082,HTML,1,40,17,20,3
Rawhide,fccb7198a0dfa852d03a301fc2dc2afcdee6ada1,1529962082,JavaScript,9,1093,847,86,160
Rawhide,fccb7198a0dfa852d03a301fc2dc2afcdee6ada1,1529962082,JSON,3,11837,11837,0,0
Rawhide,fccb7198a0dfa852d03a301fc2dc2afcdee6ada1,1529962082,Markdown,2,2503,2503,0,0
Rawhide,fccb7198a0dfa852d03a301fc2dc2afcdee6ada1,1529962082,Python,4,429,326,5,98
Rawhide,fccb7198a0dfa852d03a301fc2dc2afcdee6ada1,1529962082,Plain Text,1,7,7,0,0
Rawhide,fccb7198a0dfa852d03a301fc2dc2afcdee6ada1,1529962082,Total,29,16224,15782,120,322
Rawhide,0c7e323aee491b3dd398159483bd220ae85f6982,1529534396,BASH,4,61,30,9,22
Rawhide,0c7e323aee491b3dd398159483bd220ae85f6982,1529534396,CSS,4,243,208,0,35
Rawhide,0c7e323aee491b3dd398159483bd220ae85f6982,1529534396,Dockerfile,1,11,7,0,4
Rawhide,0c7e323aee491b3dd398159483bd220ae85f6982,1529534396,HTML,1,40,17,20,3
Rawhide,0c7e323aee491b3dd398159483bd220ae85f6982,1529534396,JavaScript,9,1093,847,86,160
Rawhide,0c7e323aee491b3dd398159483bd220ae85f6982,1529534396,JSON,3,11837,11837,0,0
Rawhide,0c7e323aee491b3dd398159483bd220ae85f6982,1529534396,Markdown,2,2503,2503,0,0
Rawhide,0c7e323aee491b3dd398159483bd220ae85f6982,1529534396,Python,4,429,326,5,98
Rawhide,0c7e323aee491b3dd398159483bd220ae85f6982,1529534396,Plain Text,1,7,7,0,0
Rawhide,0c7e323aee491b3dd398159483bd220ae85f6982,1529534396,Total,29,16224,15782,120,322
Rawhide,24cf6402abcb779852a34ca62c3eb8e23f0a666b,1529517620,BASH,4,61,30,9,22
Rawhide,24cf6402abcb779852a34ca62c3eb8e23f0a666b,1529517620,CSS,4,238,204,0,34
Rawhide,24cf6402abcb779852a34ca62c3eb8e23f0a666b,1529517620,Dockerfile,1,11,7,0,4
Rawhide,24cf6402abcb779852a34ca62c3eb8e23f0a666b,1529517620,HTML,1,40,17,20,3
Rawhide,24cf6402abcb779852a34ca62c3eb8e23f0a666b,1529517620,JavaScript,9,1092,846,86,160
Rawhide,24cf6402abcb779852a34ca62c3eb8e23f0a666b,1529517620,JSON,3,11837,11837,0,0
Rawhide,24cf6402abcb779852a34ca62c3eb8e23f0a666b,1529517620,Markdown,2,2503,2503,0,0
Rawhide,24cf6402abcb779852a34ca62c3eb8e23f0a666b,1529517620,Python,4,378,287,3,88
Rawhide,24cf6402abcb779852a34ca62c3eb8e23f0a666b,1529517620,Plain Text,1,7,7,0,0
Rawhide,24cf6402abcb779852a34ca62c3eb8e23f0a666b,1529517620,Total,29,16167,15738,118,311
Rawhide,d457b42e91633b9e36f5c7179d261140c672ba93,1529517376,BASH,4,61,30,9,22
Rawhide,d457b42e91633b9e36f5c7179d261140c672ba93,1529517376,CSS,4,238,204,0,34
Rawhide,d457b42e91633b9e36f5c7179d261140c672ba93,1529517376,Dockerfile,1,11,7,0,4
Rawhide,d457b42e91633b9e36f5c7179d261140c672ba93,1529517376,HTML,1,40,17,20,3
Rawhide,d457b42e91633b9e36f5c7179d261140c672ba93,1529517376,JavaScript,9,1092,846,86,160
Rawhide,d457b42e91633b9e36f5c7179d261140c672ba93,1529517376,JSON,3,11837,11837,0,0
Rawhide,d457b42e91633b9e36f5c7179d261140c672ba93,1529517376,Markdown,2,2503,2503,0,0
Rawhide,d457b42e91633b9e36f5c7179d261140c672ba93,1529517376,Python,4,303,229,1,73
Rawhide,d457b42e91633b9e36f5c7179d261140c672ba93,1529517376,Plain Text,1,7,7,0,0
Rawhide,d457b42e91633b9e36f5c7179d261140c672ba93,1529517376,Total,29,16092,15680,116,296
Rawhide,9d1bf367a9c1df9c2ea0b471dbe0891d7344ad3c,1528315999,BASH,4,61,30,9,22
Rawhide,9d1bf367a9c1df9c2ea0b471dbe0891d7344ad3c,1528315999,CSS,4,238,204,0,34
Rawhide,9d1bf367a9c1df9c2ea0b471dbe0891d7344ad3c,1528315999,Dockerfile,1,11,7,0,4
Rawhide,9d1bf367a9c1df9c2ea0b471dbe0891d7344ad3c,1528315999,HTML,1,40,17,20,3
Rawhide,9d1bf367a9c1df9c2ea0b471dbe0891d7344ad3c,1528315999,JavaScript,9,1087,842,86,159
Rawhide,9d1bf367a9c1df9c2ea0b471dbe0891d7344ad3c,1528315999,JSON,3,11837,11837,0,0
Rawhide,9d1bf367a9c1df9c2ea0b471dbe0891d7344ad3c,1528315999,Markdown,2,2503,2503,0,0
Rawhide,9d1bf367a9c1df9c2ea0b471dbe0891d7344ad3c,1528315999,Python,4,285,217,1,67
Rawhide,9d1bf367a9c1df9c2ea0b471dbe0891d7344ad3c,1528315999,Plain Text,1,7,7,0,0
Rawhide,9d1bf367a9c1df9c2ea0b471dbe0891d7344ad3c,1528315999,Total,29,16069,15664,116,289
Rawhide,74ea1aa56213334baf95b61fb092a3e6b75411d9,1528311706,BASH,4,61,30,9,22
Rawhide,74ea1aa56213334baf95b61fb092a3e6b75411d9,1528311706,CSS,4,238,204,0,34
Rawhide,74ea1aa56213334baf95b61fb092a3e6b75411d9,1528311706,Dockerfile,1,11,7,0,4
Rawhide,74ea1aa56213334baf95b61fb092a3e6b75411d9,1528311706,HTML,1,40,17,20,3
Rawhide,74ea1aa56213334baf95b61fb092a3e6b75411d9,1528311706,JavaScript,9,1087,842,86,159
Rawhide,74ea1aa56213334baf95b61fb092a3e6b75411d9,1528311706,JSON,3,11837,11837,0,0
Rawhide,74ea1aa56213334baf95b61fb092a3e6b75411d9,1528311706,Markdown,2,2503,2503,0,0
Rawhide,74ea1aa56213334baf95b61fb092a3e6b75411d9,1528311706,Python,4,285,217,1,67
Rawhide,74ea1aa56213334baf95b61fb092a3e6b75411d9,1528311706,Plain Text,1,7,7,0,0
Rawhide,74ea1aa56213334baf95b61fb092a3e6b75411d9,1528311706,Total,29,16069,15664,116,289
Rawhide,de7a0c02b22e6d8c884babf7cc66d180a16d8c98,1528153418,BASH,4,61,30,9,22
Rawhide,de7a0c02b22e6d8c884babf7cc66d180a16d8c98,1528153418,CSS,4,234,200,0,34
Rawhide,de7a0c02b22e6d8c884babf7cc66d180a16d8c98,1528153418,Dockerfile,1,11,7,0,4
Rawhide,de7a0c02b22e6d8c884babf7cc66d180a16d8c98,1528153418,HTML,1,40,17,20,3
Rawhide,de7a0c02b22e6d8c884babf7cc66d180a16d8c98,1528153418,JavaScript,8,1055,820,86,149
Rawhide,de7a0c02b22e6d8c884babf7cc66d180a16d8c98,1528153418,JSON,3,11837,11837,0,0
Rawhide,de7a0c02b22e6d8c884babf7cc66d180a16d8c98,1528153418,Markdown,2,2503,2503,0,0
Rawhide,de7a0c02b22e6d8c884babf7cc66d180a16d8c98,1528153418,Python,4,285,217,1,67
Rawhide,de7a0c02b22e6d8c884babf7cc66d180a16d8c98,1528153418,Plain Text,1,7,7,0,0
Rawhide,de7a0c02b22e6d8c884babf7cc66d180a16d8c98,1528153418,Total,28,16033,15638,116,279
Rawhide,14bee9665ba096bdcf4f797136cf5ef195f1a24c,1528147209,BASH,4,61,30,9,22
Rawhide,14bee9665ba096bdcf4f797136cf5ef195f1a24c,1528147209,CSS,4,234,200,0,34
Rawhide,14bee9665ba096bdcf4f797136cf5ef195f1a24c,1528147209,Dockerfile,1,11,7,0,4
Rawhide,14bee9665ba096bdcf4f797136cf5ef195f1a24c,1528147209,HTML,1,40,17,20,3
Rawhide,14bee9665ba096bdcf4f797136cf5ef195f1a24c,1528147209,JavaScript,5,1057,802,111,144
Rawhide,14bee9665ba096bdcf4f797136cf5ef195f1a24c,1528147209,JSON,3,11837,11837,0,0
Rawhide,14bee9665ba096bdcf4f797136cf5ef195f1a24c,1528147209,Markdown,2,2503,2503,0,0
Rawhide,14bee9665ba096bdcf4f797136cf5ef195f1a24c,1528147209,Python,4,285,217,1,67
Rawhide,14bee9665ba096bdcf4f797136cf5ef195f1a24c,1528147209,Plain Text,1,7,7,0,0
Rawhide,14bee9665ba096bdcf4f797136cf5ef195f1a24c,1528147209,Total,25,16035,15620,141,274
Rawhide,03ef55dd9e1572a4fc34c7efb921f4c46cf9da73,1527893815,BASH,4,61,30,9,22
Rawhide,03ef55dd9e1572a4fc34c7efb921f4c46cf9da73,1527893815,CSS,4,234,200,0,34
Rawhide,03ef55dd9e1572a4fc34c7efb921f4c46cf9da73,1527893815,Dockerfile,1,11,7,0,4
Rawhide,03ef55dd9e1572a4fc34c7efb921f4c46cf9da73,1527893815,HTML,1,40,17,20,3
Rawhide,03ef55dd9e1572a4fc34c7efb921f4c46cf9da73,1527893815,JavaScript,5,1085,826,111,148
Rawhide,03ef55dd9e1572a4fc34c7efb921f4c46cf9da73,1527893815,JSON,3,11837,11837,0,0
Rawhide,03ef55dd9e1572a4fc34c7efb921f4c46cf9da73,1527893815,Markdown,2,2503,2503,0,0
Rawhide,03ef55dd9e1572a4fc34c7efb921f4c46cf9da73,1527893815,Python,4,288,220,1,67
Rawhide,03ef55dd9e1572a4fc34c7efb921f4c46cf9da73,1527893815,Plain Text,1,7,7,0,0
Rawhide,03ef55dd9e1572a4fc34c7efb921f4c46cf9da73,1527893815,Total,25,16066,15647,141,278
Rawhide,dcea30580ee3abf4970e21a2a572d79be7d58b02,1526655118,BASH,4,61,30,9,22
Rawhide,dcea30580ee3abf4970e21a2a572d79be7d58b02,1526655118,CSS,4,233,199,0,34
Rawhide,dcea30580ee3abf4970e21a2a572d79be7d58b02,1526655118,Dockerfile,1,11,7,0,4
Rawhide,dcea30580ee3abf4970e21a2a572d79be7d58b02,1526655118,HTML,1,40,17,20,3
Rawhide,dcea30580ee3abf4970e21a2a572d79be7d58b02,1526655118,JavaScript,5,954,740,97,117
Rawhide,dcea30580ee3abf4970e21a2a572d79be7d58b02,1526655118,JSON,3,11837,11837,0,0
Rawhide,dcea30580ee3abf4970e21a2a572d79be7d58b02,1526655118,Markdown,2,2503,2503,0,0
Rawhide,dcea30580ee3abf4970e21a2a572d79be7d58b02,1526655118,Python,4,274,210,1,63
Rawhide,dcea30580ee3abf4970e21a2a572d79be7d58b02,1526655118,Plain Text,1,7,7,0,0
Rawhide,dcea30580ee3abf4970e21a2a572d79be7d58b02,1526655118,Total,25,15920,15550,127,243
Rawhide,b13fe8ea6c704b741425b574eed425f3a5f10930,1526569581,BASH,4,61,30,9,22
Rawhide,b13fe8ea6c704b741425b574eed425f3a5f10930,1526569581,CSS,4,233,199,0,34
Rawhide,b13fe8ea6c704b741425b574eed425f3a5f10930,1526569581,Dockerfile,1,11,7,0,4
Rawhide,b13fe8ea6c704b741425b574eed425f3a5f10930,1526569581,HTML,1,40,17,20,3
Rawhide,b13fe8ea6c704b741425b574eed425f3a5f10930,1526569581,JavaScript,5,954,740,97,117
Rawhide,b13fe8ea6c704b741425b574eed425f3a5f10930,1526569581,JSON,3,11837,11837,0,0
Rawhide,b13fe8ea6c704b741425b574eed425f3a5f10930,1526569581,Markdown,2,2503,2503,0,0
