Repo,CommitHash,TimeStamp,Author,Language,Files,Lines,Code,Comments,Blanks,Revision Comment
ThunderWeasel,1056eb7f0bf9de63c32ce37d6b3d018e7cb4b2cb,1524775024,Ada Lovelace,Total,0,-298,-237,-46,-15,Refactored ingest code for tap_feed.   New code combines pulling from  TAP and scheduling AWS batch jobs -- and will run those two functions  repeatedly in a polling loop.
ThunderWeasel,0f1a18935f66ae844a792aa750137be111d58783,1524761769,Edsger Dijkstra,PHP,1,25,24,0,1,make webhostapp a separate feature
ThunderWeasel,0f1a18935f66ae844a792aa750137be111d58783,1524761769,Edsger Dijkstra,Total,1,25,24,0,1,make webhostapp a separate feature
ThunderWeasel,ef976b0ce1e64d53c85a5ea13badfb01c1643240,1524758743,Edsger Dijkstra,Python,0,1,1,0,0,add 000webhostapp.com
ThunderWeasel,ef976b0ce1e64d53c85a5ea13badfb01c1643240,1524758743,Edsger Dijkstra,Total,0,1,1,0,0,add 000webhostapp.com
ThunderWeasel,f507ac7f9154632ddcf577cb2491fb797ed448c1,1524757246,Edsger Dijkstra,Python,0,1,1,0,0,another url shortener
ThunderWeasel,f507ac7f9154632ddcf577cb2491fb797ed448c1,1524757246,Edsger Dijkstra,Total,0,1,1,0,0,another url shortener
ThunderWeasel,96f87197cd41a71392208854d7160885fa6384c7,1524755393,Edsger Dijkstra,Python,0,-1,-1,0,0,remove print statement that never should have been ocmmitted
ThunderWeasel,96f87197cd41a71392208854d7160885fa6384c7,1524755393,Edsger Dijkstra,Total,0,-1,-1,0,0,remove print statement that never should have been ocmmitted
ThunderWeasel,c830b721a7e3d08f2813d523a214cb224ed0d034,1524749730,Ada Lovelace,JavaScript,0,0,-1,1,0,checkpoint
ThunderWeasel,c830b721a7e3d08f2813d523a214cb224ed0d034,1524749730,Ada Lovelace,Python,1,175,125,2,48,checkpoint
ThunderWeasel,c830b721a7e3d08f2813d523a214cb224ed0d034,1524749730,Ada Lovelace,Total,1,175,124,3,48,checkpoint
ThunderWeasel,1ae4b10bdf485d3315aafdb1676e63d5829663b8,1524703874,Edsger Dijkstra,Python,0,26,23,0,3,run tests
ThunderWeasel,1ae4b10bdf485d3315aafdb1676e63d5829663b8,1524703874,Edsger Dijkstra,Plain Text,0,-271,-271,0,0,run tests
ThunderWeasel,1ae4b10bdf485d3315aafdb1676e63d5829663b8,1524703874,Edsger Dijkstra,Total,0,-245,-248,0,3,run tests
ThunderWeasel,41e39ff03111b87a702346430c84c437a5e05b8c,1524699721,Edsger Dijkstra,Python,0,60,56,-1,5,various feature fixes and new features
ThunderWeasel,41e39ff03111b87a702346430c84c437a5e05b8c,1524699721,Edsger Dijkstra,Total,0,60,56,-1,5,various feature fixes and new features
ThunderWeasel,4cd20408d82c3836ff42ca28ac92923758a061cc,1524691093,Leonhard Euler,Python,0,13,11,0,2,fixed bug in *_url_domain_is_in_text_flag; fixed linting errors
ThunderWeasel,4cd20408d82c3836ff42ca28ac92923758a061cc,1524691093,Leonhard Euler,Plain Text,0,-239,-239,0,0,fixed bug in *_url_domain_is_in_text_flag; fixed linting errors
ThunderWeasel,4cd20408d82c3836ff42ca28ac92923758a061cc,1524691093,Leonhard Euler,Total,0,-226,-228,0,2,fixed bug in *_url_domain_is_in_text_flag; fixed linting errors
ThunderWeasel,d098754855aabad81c1b483452f912f74ca2f65c,1524691019,Marvin Minsky,Python,0,14,13,0,1,Added a change to allow a list of specific ops to be supplied
ThunderWeasel,d098754855aabad81c1b483452f912f74ca2f65c,1524691019,Marvin Minsky,Total,0,14,13,0,1,Added a change to allow a list of specific ops to be supplied
ThunderWeasel,1715207ebbbc72f63c88bf517c378247216a0015,1524690494,Marvin Minsky,Notebook,0,588,588,0,0,Initial setup of custom render page
ThunderWeasel,1715207ebbbc72f63c88bf517c378247216a0015,1524690494,Marvin Minsky,Python,0,193,150,5,38,Initial setup of custom render page
ThunderWeasel,1715207ebbbc72f63c88bf517c378247216a0015,1524690494,Marvin Minsky,Total,0,781,738,5,38,Initial setup of custom render page
ThunderWeasel,48259a39a69cec105e59ecb11e4bf0facb6d30b7,1524689783,Dennis Ritchie,Notebook,1,204,204,0,0,"updated vectorizer to work in a sklearn pipeline, created a function to load and save pipelines through pickle"
ThunderWeasel,48259a39a69cec105e59ecb11e4bf0facb6d30b7,1524689783,Dennis Ritchie,Python,1,-183,-159,1,-25,"updated vectorizer to work in a sklearn pipeline, created a function to load and save pipelines through pickle"
ThunderWeasel,48259a39a69cec105e59ecb11e4bf0facb6d30b7,1524689783,Dennis Ritchie,Total,2,21,45,1,-25,"updated vectorizer to work in a sklearn pipeline, created a function to load and save pipelines through pickle"
ThunderWeasel,02124c9628844a20ae2bf16dcc4e494c0629eb2e,1524687296,Alan Turing,Dockerfile,0,2,2,0,0,add necesarry dependencies to run `perch dag` in docker container
ThunderWeasel,02124c9628844a20ae2bf16dcc4e494c0629eb2e,1524687296,Alan Turing,Plain Text,0,-253,-253,0,0,add necesarry dependencies to run `perch dag` in docker container
ThunderWeasel,02124c9628844a20ae2bf16dcc4e494c0629eb2e,1524687296,Alan Turing,Total,0,-251,-251,0,0,add necesarry dependencies to run `perch dag` in docker container
ThunderWeasel,ede5222bfb0c2e936ae13e7dc13ebc76d2ed4bf8,1524675971,Alan Turing,Python,0,2,3,0,-1,move tests that require aws credentials  into slow tests
ThunderWeasel,ede5222bfb0c2e936ae13e7dc13ebc76d2ed4bf8,1524675971,Alan Turing,Plain Text,0,-259,-259,0,0,move tests that require aws credentials  into slow tests
ThunderWeasel,ede5222bfb0c2e936ae13e7dc13ebc76d2ed4bf8,1524675971,Alan Turing,Total,0,-257,-256,0,-1,move tests that require aws credentials  into slow tests
ThunderWeasel,9903d32aa7025cf61712f5d498238b520a381164,1524667507,René Descartes,Python,0,20,17,0,3,"Renamed unit test, added additional test"
ThunderWeasel,9903d32aa7025cf61712f5d498238b520a381164,1524667507,René Descartes,Total,0,20,17,0,3,"Renamed unit test, added additional test"
ThunderWeasel,7a5e0f52fb674e5e0d6cb5763677b2196c0a8c37,1524666694,René Descartes,Python,0,4,4,0,0,changed all uses of url to final_url updated unit test
ThunderWeasel,7a5e0f52fb674e5e0d6cb5763677b2196c0a8c37,1524666694,René Descartes,Plain Text,0,-49,-49,0,0,changed all uses of url to final_url updated unit test
ThunderWeasel,7a5e0f52fb674e5e0d6cb5763677b2196c0a8c37,1524666694,René Descartes,Total,0,-45,-45,0,0,changed all uses of url to final_url updated unit test
ThunderWeasel,5e0d0472ee77edcfce805d0107274ad1f7be70b9,1524666355,René Descartes,Python,1,90,65,3,22,Added new Umbrella domain and subdomain ranking features Pulled url_features out into its own op
ThunderWeasel,5e0d0472ee77edcfce805d0107274ad1f7be70b9,1524666355,René Descartes,Total,1,90,65,3,22,Added new Umbrella domain and subdomain ranking features Pulled url_features out into its own op
ThunderWeasel,45529f7dc6ca39b3c373a51ed7995cfe5a26a6ec,1524610797,René Descartes,Python,0,3,2,1,0,Raise exception in main thread when any of the upload worker threads raise an exception
ThunderWeasel,45529f7dc6ca39b3c373a51ed7995cfe5a26a6ec,1524610797,René Descartes,Total,0,3,2,1,0,Raise exception in main thread when any of the upload worker threads raise an exception
ThunderWeasel,f34a7429d680c6d6b8a8f26b8f934d818617480c,1524598697,Ada Lovelace,Python,0,2,3,0,-1,Added locking to tor initialization
ThunderWeasel,f34a7429d680c6d6b8a8f26b8f934d818617480c,1524598697,Ada Lovelace,Total,0,2,3,0,-1,Added locking to tor initialization
ThunderWeasel,232996cba34f76125f2ee88794251492be0e2563,1524597324,Ada Lovelace,Plain Text,0,6,6,0,0,Added test and lint results
ThunderWeasel,232996cba34f76125f2ee88794251492be0e2563,1524597324,Ada Lovelace,Total,0,6,6,0,0,Added test and lint results
ThunderWeasel,9920218d3bc5dec7615e3cc4f93eacc7e7765430,1524597201,Ada Lovelace,Dockerfile,-1,-52,-38,-2,-12,Changes to puppeteer to support tor IP anonymizing
ThunderWeasel,9920218d3bc5dec7615e3cc4f93eacc7e7765430,1524597201,Ada Lovelace,JavaScript,0,1,1,0,0,Changes to puppeteer to support tor IP anonymizing
ThunderWeasel,9920218d3bc5dec7615e3cc4f93eacc7e7765430,1524597201,Ada Lovelace,Python,-1,20,10,0,10,Changes to puppeteer to support tor IP anonymizing
ThunderWeasel,9920218d3bc5dec7615e3cc4f93eacc7e7765430,1524597201,Ada Lovelace,Total,-2,-31,-27,-2,-2,Changes to puppeteer to support tor IP anonymizing
ThunderWeasel,d9dbefcc7b79121b2a74b429ccdff2ccd3541c3f,1524589311,Edsger Dijkstra,Plain Text,0,-140,-140,0,0,run tests
ThunderWeasel,d9dbefcc7b79121b2a74b429ccdff2ccd3541c3f,1524589311,Edsger Dijkstra,Total,0,-140,-140,0,0,run tests
ThunderWeasel,14bf86025bec14804dab0107f07d5a92dbf37cb3,1524589187,Edsger Dijkstra,Python,1,49,38,1,10,list features and their values for a feature name with url examples
ThunderWeasel,14bf86025bec14804dab0107f07d5a92dbf37cb3,1524589187,Edsger Dijkstra,Total,1,49,38,1,10,list features and their values for a feature name with url examples
ThunderWeasel,18aea45287116a16349480460a61702261c74696,1524585478,Edsger Dijkstra,Plain Text,0,4,4,0,0,make geoip time sensitive
ThunderWeasel,18aea45287116a16349480460a61702261c74696,1524585478,Edsger Dijkstra,Total,0,4,4,0,0,make geoip time sensitive
ThunderWeasel,28d2498bd5197635089a42685c3405695c17d62d,1524584280,René Descartes,Notebook,0,27,27,0,0,Created another label mapping to 2 categories for demo at meeting today
ThunderWeasel,28d2498bd5197635089a42685c3405695c17d62d,1524584280,René Descartes,Total,0,27,27,0,0,Created another label mapping to 2 categories for demo at meeting today
ThunderWeasel,5cd7743b2c9c2e91ad85fb3aa5ae1a91a4e2738b,1524579641,René Descartes,Python,0,1,1,0,0,instantiate GeoIp op once in module so that it doesnt load the geo db over and over
ThunderWeasel,5cd7743b2c9c2e91ad85fb3aa5ae1a91a4e2738b,1524579641,René Descartes,Total,0,1,1,0,0,instantiate GeoIp op once in module so that it doesnt load the geo db over and over
ThunderWeasel,c5405352d18bcb7016039922b8e9795101d40587,1524578601,René Descartes,Python,0,3,2,0,1,"Made GeoIP work o the final_url, not the request_url"
ThunderWeasel,c5405352d18bcb7016039922b8e9795101d40587,1524578601,René Descartes,Total,0,3,2,0,1,"Made GeoIP work o the final_url, not the request_url"
ThunderWeasel,8baf439f17ec8362b51429cdd477d709e93b0b3d,1524533396,René Descartes,Notebook,0,-90,-90,0,0,Fixed FP/FN calc Used results to fix a few labels!
ThunderWeasel,8baf439f17ec8362b51429cdd477d709e93b0b3d,1524533396,René Descartes,Total,0,-90,-90,0,0,Fixed FP/FN calc Used results to fix a few labels!
ThunderWeasel,cc9ef262f26f951cdb840fa4b6ab8e3fcaa6dde0,1524529018,Edsger Dijkstra,Python,1,50,41,0,9,geoip features
ThunderWeasel,cc9ef262f26f951cdb840fa4b6ab8e3fcaa6dde0,1524529018,Edsger Dijkstra,Plain Text,0,-301,-301,0,0,geoip features
ThunderWeasel,cc9ef262f26f951cdb840fa4b6ab8e3fcaa6dde0,1524529018,Edsger Dijkstra,Total,1,-251,-260,0,9,geoip features
ThunderWeasel,cee7f264dd9cfed00906b1e1da5c8f43bfd65ca5,1524527987,Edsger Dijkstra,Python,1,59,47,0,12,dns features
ThunderWeasel,cee7f264dd9cfed00906b1e1da5c8f43bfd65ca5,1524527987,Edsger Dijkstra,Plain Text,0,-301,-301,0,0,dns features
ThunderWeasel,cee7f264dd9cfed00906b1e1da5c8f43bfd65ca5,1524527987,Edsger Dijkstra,Total,1,-242,-254,0,12,dns features
ThunderWeasel,c7f742a96e33a256a69d61d360149da93300c4f9,1524525350,Edsger Dijkstra,Python,0,3,2,1,0,add tld and tld-not-com features
ThunderWeasel,c7f742a96e33a256a69d61d360149da93300c4f9,1524525350,Edsger Dijkstra,Plain Text,0,-209,-209,0,0,add tld and tld-not-com features
ThunderWeasel,c7f742a96e33a256a69d61d360149da93300c4f9,1524525350,Edsger Dijkstra,Total,0,-206,-207,1,0,add tld and tld-not-com features
ThunderWeasel,fb29409578ac85a6c38e3add7720609ef20b571d,1524522069,Dennis Ritchie,Python,1,84,70,2,12,bing searches can be used to find negative labels
ThunderWeasel,fb29409578ac85a6c38e3add7720609ef20b571d,1524522069,Dennis Ritchie,Total,1,84,70,2,12,bing searches can be used to find negative labels
ThunderWeasel,d23468de789476901761d5e05222b4cd8439ee7f,1524521807,Edsger Dijkstra,Python,0,35,30,0,5,more whois features
ThunderWeasel,d23468de789476901761d5e05222b4cd8439ee7f,1524521807,Edsger Dijkstra,Plain Text,3,313,313,0,0,more whois features
ThunderWeasel,d23468de789476901761d5e05222b4cd8439ee7f,1524521807,Edsger Dijkstra,Total,3,348,343,0,5,more whois features
ThunderWeasel,8385aeafb3b2d1827a28cae195fc3d896b385d2d,1524519183,Marvin Minsky,Python,0,22,19,0,3,Changed the negatives loading script name and also fixed it to use the default label of 'valid'
ThunderWeasel,8385aeafb3b2d1827a28cae195fc3d896b385d2d,1524519183,Marvin Minsky,Total,0,22,19,0,3,Changed the negatives loading script name and also fixed it to use the default label of 'valid'
ThunderWeasel,529e44d685bd9913d09f0e57a3d349a3526b7294,1524517682,Leonhard Euler,Dockerfile,0,1,1,0,0,notebook updates per PR comments
ThunderWeasel,529e44d685bd9913d09f0e57a3d349a3526b7294,1524517682,Leonhard Euler,Notebook,0,-10,-10,0,0,notebook updates per PR comments
ThunderWeasel,529e44d685bd9913d09f0e57a3d349a3526b7294,1524517682,Leonhard Euler,Python,1,0,0,0,0,notebook updates per PR comments
ThunderWeasel,529e44d685bd9913d09f0e57a3d349a3526b7294,1524517682,Leonhard Euler,Total,1,-9,-9,0,0,notebook updates per PR comments
ThunderWeasel,e9f7f95cb318122a1aa1c4d00fe1f026bfe8ba57,1524511874,Edsger Dijkstra,Plain Text,0,-30,-30,0,0,run tests
ThunderWeasel,e9f7f95cb318122a1aa1c4d00fe1f026bfe8ba57,1524511874,Edsger Dijkstra,Total,0,-30,-30,0,0,run tests
ThunderWeasel,609769cd55f8d20e44a3fd1ede70c246dc05aead,1524511592,Edsger Dijkstra,Python,1,53,44,0,9,whois features
ThunderWeasel,609769cd55f8d20e44a3fd1ede70c246dc05aead,1524511592,Edsger Dijkstra,Plain Text,0,6,6,0,0,whois features
ThunderWeasel,609769cd55f8d20e44a3fd1ede70c246dc05aead,1524511592,Edsger Dijkstra,Total,1,59,50,0,9,whois features
ThunderWeasel,fc4de18a9c9fef6fad6eae7422abf9dd812d4c02,1524507427,Leonhard Euler,Plain Text,0,-144,-144,0,0,re-ran tests
ThunderWeasel,fc4de18a9c9fef6fad6eae7422abf9dd812d4c02,1524507427,Leonhard Euler,Total,0,-144,-144,0,0,re-ran tests
ThunderWeasel,4e14306f81591bd95a5b1dbfd74b20e0a3dd5e56,1524507332,Leonhard Euler,Python,0,60,52,0,8,added serialization (pickling) of feature ledger dataset
ThunderWeasel,4e14306f81591bd95a5b1dbfd74b20e0a3dd5e56,1524507332,Leonhard Euler,Total,0,60,52,0,8,added serialization (pickling) of feature ledger dataset
ThunderWeasel,850110f99073fb6a29850f241c81a8f11363ddcb,1524505988,Alan Turing,Plain Text,-1,-3,-3,0,0,Fix notebook script
ThunderWeasel,850110f99073fb6a29850f241c81a8f11363ddcb,1524505988,Alan Turing,Total,-1,-3,-3,0,0,Fix notebook script
ThunderWeasel,7c4683491c256f211e326c8fba5ce214537c8947,1524504979,Ada Lovelace,Plain Text,0,-72,-72,0,0,fix broken build
ThunderWeasel,7c4683491c256f211e326c8fba5ce214537c8947,1524504979,Ada Lovelace,Total,0,-72,-72,0,0,fix broken build
ThunderWeasel,93f18c18fba55ff5b08f3e36d4def3656d44a898,1524499931,Leonhard Euler,Python,0,23,21,0,2,added tests
ThunderWeasel,93f18c18fba55ff5b08f3e36d4def3656d44a898,1524499931,Leonhard Euler,Total,0,23,21,0,2,added tests
ThunderWeasel,b57b846d86121b58209e15f29f91b1bbfb8a05ef,1524499093,Leonhard Euler,Notebook,0,122,122,0,0,updating notebook to use feature ledger dataset
ThunderWeasel,b57b846d86121b58209e15f29f91b1bbfb8a05ef,1524499093,Leonhard Euler,Total,0,122,122,0,0,updating notebook to use feature ledger dataset
ThunderWeasel,f076932676835103444e33c79844b7b5afcd9bc2,1524497066,Edsger Dijkstra,Python,0,2,0,0,2,fixed scrapy e2e test that was failing
ThunderWeasel,f076932676835103444e33c79844b7b5afcd9bc2,1524497066,Edsger Dijkstra,Plain Text,0,-449,-449,0,0,fixed scrapy e2e test that was failing
ThunderWeasel,f076932676835103444e33c79844b7b5afcd9bc2,1524497066,Edsger Dijkstra,Total,0,-447,-449,0,2,fixed scrapy e2e test that was failing
ThunderWeasel,1a1bd88ee9a549c06758402e758436306854f7f0,1524495876,Leonhard Euler,Python,0,176,148,1,27,Adding dataset wrapper around feature vectorizer
ThunderWeasel,1a1bd88ee9a549c06758402e758436306854f7f0,1524495876,Leonhard Euler,Plain Text,0,3,3,0,0,Adding dataset wrapper around feature vectorizer
ThunderWeasel,1a1bd88ee9a549c06758402e758436306854f7f0,1524495876,Leonhard Euler,Total,0,179,151,1,27,Adding dataset wrapper around feature vectorizer
ThunderWeasel,2d48722660227a6676faf6ea3121abdb81b52a8e,1524264418,Edsger Dijkstra,Plain Text,0,-561,-561,0,0,run tests
ThunderWeasel,2d48722660227a6676faf6ea3121abdb81b52a8e,1524264418,Edsger Dijkstra,Total,0,-561,-561,0,0,run tests
ThunderWeasel,9eac20665182966779dae02ea384544323db47da,1524263241,Ada Lovelace,Plain Text,0,240,240,0,0,update coverage; fix issue with building jenkins docker image
ThunderWeasel,9eac20665182966779dae02ea384544323db47da,1524263241,Ada Lovelace,Total,0,240,240,0,0,update coverage; fix issue with building jenkins docker image
ThunderWeasel,116e909d03898e404f59253e6b2385ceecde8122,1524260486,René Descartes,Notebook,0,-2,-2,0,0,This was the final notebook shown at the selloff on 5/20.
ThunderWeasel,116e909d03898e404f59253e6b2385ceecde8122,1524260486,René Descartes,Total,0,-2,-2,0,0,This was the final notebook shown at the selloff on 5/20.
ThunderWeasel,cf199e932385aafc45156ff0675af6851c8ce340,1524259339,Edsger Dijkstra,JavaScript,0,-5,-7,0,2,puppeteer fix
ThunderWeasel,cf199e932385aafc45156ff0675af6851c8ce340,1524259339,Edsger Dijkstra,Python,0,10,8,0,2,puppeteer fix
ThunderWeasel,cf199e932385aafc45156ff0675af6851c8ce340,1524259339,Edsger Dijkstra,Plain Text,0,285,285,0,0,puppeteer fix
ThunderWeasel,cf199e932385aafc45156ff0675af6851c8ce340,1524259339,Edsger Dijkstra,Total,0,290,286,0,4,puppeteer fix
ThunderWeasel,ded9e24cd6e61e6c16b013e13a6ace8f41334e66,1524250316,Marvin Minsky,Python,0,18,12,0,6,Added arrays to the list of types to serialize recursively
ThunderWeasel,ded9e24cd6e61e6c16b013e13a6ace8f41334e66,1524250316,Marvin Minsky,Total,0,18,12,0,6,Added arrays to the list of types to serialize recursively
ThunderWeasel,d132d0ca7e60a93e922adbc422c986923bd13e5a,1524247368,Marvin Minsky,Python,0,59,37,-2,24,Fixed the json serialization with custom dict types
ThunderWeasel,d132d0ca7e60a93e922adbc422c986923bd13e5a,1524247368,Marvin Minsky,Total,0,59,37,-2,24,Fixed the json serialization with custom dict types
ThunderWeasel,84dc6f1d19b4569db81ac53fb00a5723bb27faf5,1524246612,Dennis Ritchie,Python,0,5,4,0,1,added geoip to operators
ThunderWeasel,84dc6f1d19b4569db81ac53fb00a5723bb27faf5,1524246612,Dennis Ritchie,Total,0,5,4,0,1,added geoip to operators
ThunderWeasel,913546de3a07488bf9cc0db4c049f322558adbac,1524246495,Dennis Ritchie,Python,0,10,9,0,1,geoip converted over
ThunderWeasel,913546de3a07488bf9cc0db4c049f322558adbac,1524246495,Dennis Ritchie,Plain Text,0,96,96,0,0,geoip converted over
ThunderWeasel,913546de3a07488bf9cc0db4c049f322558adbac,1524246495,Dennis Ritchie,Total,0,106,105,0,1,geoip converted over
ThunderWeasel,57cae15e4089be812f73dea79de5a1649df45ce1,1524245512,Dennis Ritchie,Python,0,24,20,1,3,fixed how batch o matic finds new urls
ThunderWeasel,57cae15e4089be812f73dea79de5a1649df45ce1,1524245512,Dennis Ritchie,Total,0,24,20,1,3,fixed how batch o matic finds new urls
ThunderWeasel,e3665617673d322452043c04eddb12e6c4cbec78,1524245492,René Descartes,Notebook,0,13,13,0,0,"Added more instances to classifier demo, fixed FP/FN lists"
ThunderWeasel,e3665617673d322452043c04eddb12e6c4cbec78,1524245492,René Descartes,Total,0,13,13,0,0,"Added more instances to classifier demo, fixed FP/FN lists"
ThunderWeasel,6e3bdc72915d372c17ebd148168c886d6549130a,1524245402,Edsger Dijkstra,Python,0,8,6,0,2,run tests
